#,#,id,address,microdistrict_id,photo_url,marker,created_at,updated_at,is_deleted,category_id,district_id,sub_category_id,name_kz,name_ru,address_building_id,full_address
1763,43925,650932,"ул.Брусиловского, 247 А",,,POINT (76.877515 43.235014),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,4,32,Спортивная площадка,Спортивная площадка,166936,"ул.Брусиловского, 247 А"
1764,43970,649398,"ул.Богенбай батыра, 237/94",,,POINT (76.90958 43.250401),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,2,32,Баскетбольная площадка,Баскетбольная площадка,165908,"ул.Богенбай батыра, 237/94"
1765,43983,651579,"ул.Карасай батыра, 134",,,POINT (76.911234 43.248573),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,2,32,Площадка для воркаута,Площадка для воркаута,167176,"ул.Карасай батыра, 134"
1766,43985,650528,"ул.Айтиева, 112",,,POINT (76.904494 43.250005),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,2,32,Спортивная площадка,Спортивная площадка,165691,"ул.Айтиева, 112"
1767,43997,649800,"ул.Нурмакова, 92",,,POINT (76.907317 43.250002),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,2,32,Футбольное поле,Футбольное поле,255469,"ул.Нурмакова, 92"
1768,44014,650478,"ул.Карасай батыра, 151",,,POINT (76.913854 43.249796),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,2,32,Спортивная площадка,Спортивная площадка,167270,"ул.Карасай батыра, 151"
1769,44029,649371,"ул.Шевченко, 110",,,POINT (76.92918 43.245031),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,2,32,Баскетбольная площадка,Баскетбольная площадка,338847,"ул.Шевченко, 110"
1770,44067,650385,"ул.Акан сері, 14",,,POINT (76.95376 43.332088),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,8,32,Футбольное поле,Футбольное поле,168127,"ул.Акан сері, 14"
1771,44068,650777,"ул.Гоголя, 42/66",,,POINT (76.949004 43.2597),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,6,32,Спортивная площадка,Спортивная площадка,255883,"ул.Гоголя, 42/66"
1772,44072,650485,"ул.Муратбаева, 232",,,POINT (76.920689 43.241719),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,2,32,Спортивная площадка,Спортивная площадка,168002,"ул.Муратбаева, 232"
1773,44085,649436,"ул.Муратбаева, 230",,,POINT (76.920905 43.243491),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,2,32,Баскетбольная площадка,Баскетбольная площадка,165897,"ул.Муратбаева, 230"
1774,44089,649432,"ул.Шагабутдинова, 135",,,POINT (76.920669 43.245894),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,2,32,Баскетбольная площадка,Баскетбольная площадка,167829,"ул.Шагабутдинова, 135"
1775,44092,649415,"ул.Варламова, 29",,,POINT (76.871653 43.239194),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,2,32,Баскетбольная площадка,Баскетбольная площадка,245147,"ул.Варламова, 29"
1776,44094,652129,"пр.Райымбека, 241/8",,,POINT (76.90099 43.265927),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,5,32,Площадка для воркаута,Площадка для воркаута,168045,"пр.Райымбека, 241/8"
1777,44098,650553,"ул.Муратбаева, 186",,,POINT (76.92039 43.245871),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,2,32,Спортивная площадка,Спортивная площадка,167264,"ул.Муратбаева, 186"
1778,44107,651336,"пр.Абая, 150",,,POINT (76.884165 43.23637),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,4,32,Salvare La Vita,Salvare La Vita,165200,"пр.Абая, 150"
1779,44115,650263,"мкр.Аккент, 43",29,,POINT (76.814044 43.244615),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,1,32,Футбольное поле,Футбольное поле,257050,"мкр.Аккент, 43"
1780,44133,649801,"ул.Богенбай батыра, 237/94",,,POINT (76.909173 43.250108),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,2,32,Футбольное поле,Футбольное поле,165908,"ул.Богенбай батыра, 237/94"
1781,44138,651879,"ул.Сатпаева, 20 А",,,POINT (76.936475 43.238547),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,4,32,Площадка для воркаута,Площадка для воркаута,167967,"ул.Сатпаева, 20 А"
1782,44160,649572,"ул.Кабанбай батыра, 96",,,POINT (76.95032 43.249326),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,6,32,Баскетбольная площадка,Баскетбольная площадка,168505,"ул.Кабанбай батыра, 96"
1783,44161,650207,"ул.Радостовца, 199",,,POINT (76.893534 43.225617),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,4,32,Футбольное поле,Футбольное поле,167086,"ул.Радостовца, 199"
1784,44164,651991,"ул.Серикова, 2 А",,,POINT (76.925111 43.300939),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,5,32,Площадка для воркаута,Площадка для воркаута,339354,"ул.Серикова, 2 А"
1785,44171,649588,"мкр.Самал-1, 33",143,,POINT (76.95115 43.234361),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,6,32,Баскетбольная площадка,Баскетбольная площадка,256981,"мкр.Самал-1, 33"
1786,44189,650202,"ул.Ганди, 10",,,POINT (76.946417 43.232497),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,4,32,Футбольное поле,Футбольное поле,339301,"ул.Ганди, 10"
1787,44209,649724,"мкр.Аккент, 11",29,,POINT (76.814896 43.242695),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,1,32,Баскетбольная площадка,Баскетбольная площадка,257445,"мкр.Аккент, 11"
1788,44212,651215,"мкр.Аккент, 50",29,,POINT (76.811942 43.244606),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,1,32,Спортивная площадка,Спортивная площадка,257446,"мкр.Аккент, 50"
1789,44230,651211,"мкр.Аккент, 24",29,,POINT (76.81676 43.245382),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,1,32,Спортивная площадка,Спортивная площадка,338148,"мкр.Аккент, 24"
1790,44233,650257,"мкр.Аккент, 33",29,,POINT (76.816035 43.243458),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,1,32,Футбольное поле,Футбольное поле,257762,"мкр.Аккент, 33"
1791,44248,649726,"мкр.Аккент, 37",29,,POINT (76.81411 43.244468),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,1,32,Баскетбольная площадка,Баскетбольная площадка,338103,"мкр.Аккент, 37"
1792,44267,651011,"ул.Ауэзова, 161",,,POINT (76.904085 43.231448),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,4,32,Спортивная площадка,Спортивная площадка,165042,"ул.Ауэзова, 161"
1793,44268,651005,"ул.Озтюрка Мустафы, 8",,,POINT (76.90754 43.232126),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,4,32,Спортивная площадка,Спортивная площадка,255106,"ул.Озтюрка Мустафы, 8"
1794,44282,650480,"ул.Шарипова, 145 корпус 4",,,POINT (76.922882 43.24338),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,2,32,Спортивная площадка,Спортивная площадка,167968,"ул.Шарипова, 145 корпус 4"
1795,44289,651550,"ул.Шевченко, 162 В",,,POINT (76.91185 43.243451),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,2,32,Площадка для воркаута,Площадка для воркаута,167528,"ул.Шевченко, 162 В"
1796,44292,651348,"мкр.Айнабулак, 129",24,,POINT (76.923597 43.325918),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,5,32,Нептун,Нептун,262123,"мкр.Айнабулак, 129"
1797,44299,650627,"ул.Шевченко, 162 В",,,POINT (76.91185 43.243451),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,2,32,Спортивная площадка,Спортивная площадка,167528,"ул.Шевченко, 162 В"
1798,44376,650341,"ул.Айбергенова, 103",94,,POINT (76.801742 43.218287),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,7,32,Футбольное поле,Футбольное поле,315503,"ул.Айбергенова, 103"
1799,44382,651322,"пр.Абая, 48",,,POINT (76.922095 43.240484),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,4,32,Rakhat Fitness,Rakhat Fitness,338636,"пр.Абая, 48"
1800,44386,651463,"ул.Байсеитовой, 32/56",,,POINT (76.944808 43.244806),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,2,32,Площадка для воркаута,Площадка для воркаута,166020,"ул.Байсеитовой, 32/56"
1801,44404,650747,"мкр.Аксай-3 А, 60",34,,POINT (76.826965 43.234041),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,3,32,Спортивная площадка,Спортивная площадка,337672,"мкр.Аксай-3 А, 60"
1802,44407,649545,"мкр.Аксай-2, 22",32,,POINT (76.831117 43.238263),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,3,32,Баскетбольная площадка,Баскетбольная площадка,257920,"мкр.Аксай-2, 22"
1803,44409,650006,"мкр.Аксай-2, 19",32,,POINT (76.832823 43.238106),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,3,32,Футбольное поле,Футбольное поле,337811,"мкр.Аксай-2, 19"
1804,44411,650021,"мкр.Аксай-1 А, 3",31,,POINT (76.82522 43.238645),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,3,32,Футбольное поле,Футбольное поле,337963,"мкр.Аксай-1 А, 3"
1805,44416,649492,"мкр.5, 37",14,,POINT (76.865436 43.233015),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,3,32,Баскетбольная площадка,Баскетбольная площадка,337692,"мкр.5, 37"
1806,44424,649486,"мкр.Сайран, 11 А",142,,POINT (76.866255 43.234666),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,3,32,Баскетбольная площадка,Баскетбольная площадка,337817,"мкр.Сайран, 11 А"
1807,44425,650015,"мкр.Сайран, 7",142,,POINT (76.867055 43.234466),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,3,32,Футбольное поле,Футбольное поле,337774,"мкр.Сайран, 7"
1808,44446,650483,"ул.Желтоқсан, 166",,,POINT (76.941988 43.243396),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,2,32,Спортивная площадка,Спортивная площадка,167381,"ул.Желтоқсан, 166"
1809,44454,651575,"ул.Желтоқсан, 160",,,POINT (76.941419 43.245317),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,2,32,Площадка для воркаута,Площадка для воркаута,167393,"ул.Желтоқсан, 160"
1810,44461,649849,"ул.Курмангазы, 58/37",,,POINT (76.943891 43.243934),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,2,32,Футбольное поле,Футбольное поле,168195,"ул.Курмангазы, 58/37"
1811,44468,651867,"пр.Абая, 24",,,POINT (76.940809 43.241659),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,4,32,Площадка для воркаута,Площадка для воркаута,165451,"пр.Абая, 24"
1812,44474,650854,"мкр.Самал-2, 12",144,,POINT (76.957787 43.230677),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,6,32,Спортивная площадка,Спортивная площадка,256977,"мкр.Самал-2, 12"
1813,44522,649981,"мкр.Жетысу-1, 28 А",83,,POINT (76.840154 43.222049),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,3,32,Футбольное поле,Футбольное поле,337881,"мкр.Жетысу-1, 28 А"
1814,44550,650740,"мкр.Жетысу-1, 28 А",83,,POINT (76.839574 43.22265),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,3,32,Спортивная площадка,Спортивная площадка,337881,"мкр.Жетысу-1, 28 А"
1815,44553,649978,"мкр.Жетысу-3, 61",85,,POINT (76.841163 43.221908),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,3,32,Футбольное поле,Футбольное поле,258101,"мкр.Жетысу-3, 61"
1816,44564,651565,"ул.Жамбыла, 221/72",,,POINT (76.892098 43.24474),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,2,32,Площадка для воркаута,Площадка для воркаута,168102,"ул.Жамбыла, 221/72"
1817,44566,650594,"ул.Курмангазы, 180/94",,,POINT (76.892011 43.241355),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,2,32,Спортивная площадка,Спортивная площадка,167955,"ул.Курмангазы, 180/94"
1818,44570,650602,"ул.Курмангазы, 180/94",,,POINT (76.89078 43.240934),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,2,32,Спортивная площадка,Спортивная площадка,167955,"ул.Курмангазы, 180/94"
1819,44597,649386,"ул.Розыбакиева, 90",,,POINT (76.890168 43.241734),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,2,32,Баскетбольная площадка,Баскетбольная площадка,165761,"ул.Розыбакиева, 90"
1820,44604,649776,"ул.Карасу, 4 А",,,POINT (76.888237 43.24155),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,2,32,Футбольное поле,Футбольное поле,223534,"ул.Карасу, 4 А"
